baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Tag	Symbol
3601,99871448211	1,41539854503931	0,208832337260175	6,77767899171636	1,22121810528384e-11	1,60563793645431e-10	ENSG00000116044.16	Up	NFE2L2
1,16230232441744	0,0507373276117235	2,23671629841406	0,0226838458000681	0,981902461705215	0,992768312584839	ENSG00000225808.1	NC	DNAJC19P5
68,3045447090281	-0,209006148570165	0,898395141988554	-0,232643898883447	0,8160379360514	0,891715670167581	ENSG00000213963.6	NC	AC019080.1
0,806960611571814	0,578414061505517	2,25552439184033	0,256443274831347	0,797608576233911	NA	ENSG00000271825.1	NC	AC019080.4
9,35977276478212	4,38112103058352	1,03353286217256	4,23897603156429	2,24541627889835e-05	0,000116308270933857	ENSG00000271996.1	Up	AC019080.5
0,428169347087831	1,4878860031472	2,52943665844919	0,588228212071313	0,556379123366298	NA	ENSG00000278418.1	NC	MIR6512
10,1152294002627	-3,07267958905869	1,65908691570881	-1,85203051146114	0,0640214416729025	0,123982115186094	ENSG00000280374.1	NC	AC019080.6
0,351336207230572	1,77406561933826	2,96822936460219	0,597684815228563	0,550050259335302	NA	ENSG00000237178.2	NC	AC019080.2
2623,23350916648	-0,913273168198536	0,382604598799546	-2,38698952146422	0,0169869754395119	0,0409719232367197	ENSG00000018510.16	NC	AGPS
117,798144969242	0,652144556974322	1,53536040333585	0,424750146973582	0,671018823202707	0,783707941323573	ENSG00000196659.10	NC	TTC30B
152,131762937999	1,71118643742746	0,258281944051136	6,62526543895251	3,46624738896752e-11	4,2753671564349e-10	ENSG00000197557.7	Up	TTC30A
1,59933818862615	-0,409910926993974	2,02695213479954	-0,202230195748807	0,839736767993472	0,908579674977713	ENSG00000128655.18	NC	PDE11A
177,390928535816	0,20464235084462	0,350626674785273	0,583647410653925	0,559457555680763	0,689952562268226	ENSG00000155636.15	NC	RBM45
116,954639916217	4,69671510147565	0,655852446578147	7,16123744903346	7,99520223552322e-13	1,20253943771417e-11	ENSG00000079156.17	Up	OSBPL6
538,387237246337	0,279676162846196	0,261590629579313	1,06913677793416	0,28500804156661	0,413745978306391	ENSG00000223960.7	NC	CHROMR
167,249241950403	0,463190567062125	0,308775630579534	1,50008783462857	0,133591651776689	0,226407537600869	ENSG00000180228.13	NC	PRKRA
14,91070807285	-3,6323289078545	1,49572699436833	-2,42847051736771	0,0151626578538859	0,0372495966271291	ENSG00000204311.14	Down	PJVK
0,588705963511418	1,03013437439264	2,57877554314344	0,399466474362846	0,689549521817369	NA	ENSG00000238082.1	NC	AC009948.1
26,0223108395286	0,752992348212034	1,09654926825727	0,68669267310602	0,492276415081989	0,627663322026183	ENSG00000079150.18	NC	FKBP7
500,020647923143	1,516738469154	0,208872919838568	7,26153716013662	3,82715827592283e-13	6,02273855000487e-12	ENSG00000116095.11	Up	PLEKHA3
77,3215306445015	-1,27579968228073	0,979182655006919	-1,30292308156921	0,192601022954756	0,303809981815661	ENSG00000237298.10	NC	TTN-AS1
498,353150897293	1,17145209225249	0,594523915538371	1,97040364842462	0,0487921277817315	0,0987804202650932	ENSG00000155657.26	NC	TTN
2,30801228911415	-0,939330112425863	1,77854454498883	-0,528145395667761	0,597398425138099	0,72160503508706	ENSG00000270956.1	NC	AC009948.3
3,16668924629591	-1,39519475200911	1,76437813614533	-0,790757221157372	0,429085677733267	0,566215478865493	ENSG00000270277.1	NC	AC009948.2
4,33026269951536	4,74441236375639	1,66826765061146	2,84391558034315	0,00445628531834644	0,013176624039346	ENSG00000279598.1	Up	AC009948.4
0,195090265052295	2,62168225124471	3,02501725264152	0,866666875686543	0,386124559725687	NA	ENSG00000271011.1	NC	AC010680.3
3,15639688602374	-1,39096172992352	1,82677730511801	-0,76142928096737	0,446400703733173	0,582970951524931	ENSG00000270574.1	NC	AC010680.2
1,18656361277397	0,0197817417556901	2,25387868904979	0,00877675531154246	0,992997252348373	0,997137136666212	ENSG00000271141.1	NC	AC010680.4
0,951190036904937	0,339101475143157	2,06098516743239	0,164533680543473	0,869311034784218	NA	ENSG00000163492.15	NC	CCDC141
888,029932311299	0,184144365175889	0,411578772578665	0,447409772914597	0,654579220808711	0,770025291498078	ENSG00000187231.14	NC	SESTD1
642,133378459975	0,826497135212702	0,638155667346536	1,29513405193014	0,195273989880865	0,307160229706481	ENSG00000163510.14	NC	CWC22
425,499265813316	4,51782885298058	0,624450358799665	7,23488871343572	4,65911026712413e-13	7,23999016599163e-12	ENSG00000226564.1	Up	FTH1P20
635,204076573419	1,12543468606426	0,224890742777185	5,00436199447882	5,60473475943907e-07	3,83724082898509e-06	ENSG00000170035.16	Up	UBE2E3
13,7748943546185	-0,585448627326472	1,20763658639315	-0,484788746815822	0,627826205990898	0,747230055254654	ENSG00000234663.7	NC	LINC01934
1172,74627943352	-1,39851597089738	0,526056796040345	-2,65848855375328	0,00784920168265481	0,0214060159743041	ENSG00000115232.14	Down	ITGA4
53,75413226927	4,68037189290009	0,788515493430222	5,93567524277729	2,92638556448356e-09	2,83674558184874e-08	ENSG00000188452.14	Up	CERKL
6,44861318959219	-2,42322776806294	1,54188212772033	-1,57160377210266	0,116042471122994	0,202191151835122	ENSG00000260742.1	NC	AC009962.1
1680,69827121745	-0,506097188659298	0,152169345513798	-3,32588135245286	0,00088139438162842	0,00318972065237898	ENSG00000138434.17	NC	ITPRID2
