baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Tag
22183,82650373	0,0883759071557517	0,101768208780023	0,86840387794169	0,385173272667492	0,806285804654518	RPL27A	NC
988,196333689072	0,133623249506702	0,105788117934334	1,2631215311879	0,206545507229036	0,661629733696703	ST5	NC
280,605017541293	-0,0392514173850754	0,15579740957741	-0,251938831919878	0,801088343918019	0,954358918285696	AKIP1	NC
394,087695627067	-0,213923254111229	0,135080230281951	-1,58367552131582	0,113267578068209	0,529366432495142	TMEM9B	NC
20,0191426127251	0,737157416378218	0,497988372526961	1,48027033771418	0,138801115908134	0,570740947755114	TMEM9B-AS1	NC
25,9695869721546	0,652090848230393	0,416746173582421	1,56471946130881	0,117648703222462	0,538332373985572	NRIP3	NC
2,003084509168	0,0228352030699331	1,48692550981299	0,0153573282045616	0,987747106568065	NA	SCUBE2	NC
551,212117896075	0,010158539874941	0,127271414869992	0,0798179220787163	0,936382070044283	0,986624020978353	DENND5A	NC
488,044319911541	0,0814802407445238	0,130081690201402	0,62637747571061	0,531067379910722	0,870340922828453	TMEM41B	NC
3510,63640908075	-0,160670492077137	0,118596199169479	-1,35476931977838	0,175491064339032	0,62182081955745	IPO7	NC
13,6242149338714	0,277603895516979	0,571622216474735	0,48564224327913	0,62722084014193	0,902061638454044	LOC644656	NC
395,004666662482	0,0163154651317786	0,132856813401946	0,122804880788595	0,902261609208467	0,979860882003848	ZNF143	NC
130,104816729227	-0,416481347954447	0,198010892472356	-2,10332544212229	0,0354373309133837	0,327011942421316	WEE1	NC
995,039009168865	-0,0950083555808721	0,114293034868651	-0,831269864257769	0,405821194842977	0,812273550110989	SWAP70	NC
17,2656574881262	-1,26255960618513	0,544149375691234	-2,32024451848594	0,0203276535680371	0,241476825864508	LOC440028	NC
19,3352834926145	-0,450733524864291	0,469532017558608	-0,959963342240085	0,337073664693986	0,775419335823836	SBF2-AS1	NC
587,067757554032	-0,0523899982021772	0,140782730811764	-0,372133697791571	0,709793307939522	0,923720808517903	SBF2	NC
1305,75110719415	0,00830905632842948	0,14132354034518	0,0587945667659807	0,953115736068859	0,990492823757834	ADM	NC
