baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	Gid	Tag
154,999437896608	-0,464724294297221	0,716646581663075	-0,648470677441543	0,516680570214711	0,877018185816162	CECR1	NC
36,2696238420185	0,0081402787405622	0,475722809331778	0,0171113904586505	0,986347751971408	0,997099108913381	CECR2	NC
18,0152257242849	-0,454719095812125	0,409821594197365	-1,10955377230107	0,26719136090751	0,748856213434992	CECR5	NC
2,14329223546102	0,114517840272793	1,07877157030655	0,106155782581711	0,915458753031385	NA	CECR6	NC
1,97899974016222	3,03590113406061	1,23080139246027	2,46660521564092	0,013640064895624	NA	CECR7	NC
294,577272246776	-0,342694577738451	0,260684604006114	-1,31459461921431	0,188646179466318	0,690282324043076	CELF1	NC
257,798852764099	-0,179898410005204	0,341740468793168	-0,526418222110194	0,598597657669835	0,906095583748266	CELF2	NC
33,2456202391173	-0,666701278441142	0,416678737959996	-1,60003671342873	0,109590439070008	0,587559721467482	CELF2-AS1	NC
3,31244041664498	-0,112204279716495	1,23633561324143	-0,090755518578258	0,927686855159325	0,986168801108303	CELF2-AS2	NC
1,97227060397877	1,06981189983248	1,50337213552642	0,711608173752582	0,476707444107597	NA	CELF4	NC
0,326984048340052	1,37645241845197	2,12275639088057	0,648426934133965	0,516708854443195	NA	CELF6	NC
116,774762769289	0,465625778976447	0,3569909849837	1,30430682723741	0,192128988451976	0,693612318870563	CELSR1	NC
21,7923019431628	0,653930826620401	0,39897924652204	1,63900962849775	0,10121125444615	0,57264310121615	CELSR2	NC
4,83143518676116	0,231034115428376	0,749165413674514	0,308388656512048	0,757786612439214	0,952868818854807	CELSR3	NC
376,723547921061	-0,737503211614234	0,599254835195567	-1,23070047715769	0,218434909573982	0,719835430163358	CEMIP	NC
0,473542433973846	0,181090460093773	1,80456410277548	0,100351358987608	0,920065384661708	NA	CEND1	NC
1,65732815199292	0,606393338984448	1,14300080952667	0,530527479884779	0,595746261423737	NA	CENPA	NC
161,75604390378	-0,142160124544866	0,388867993446983	-0,365574248692307	0,714682793484239	0,943373232925039	CENPB	NC
4,87683864632542	0,374919943590605	0,759196974654048	0,493837510036772	0,621420939946883	0,916414287771052	CENPBD1	NC
26,5971989478234	-0,222005357187897	0,475408107626797	-0,466978483594089	0,640515272180268	0,919579090475516	CENPBD1P1	NC
86,7469216734762	0,194302087668363	0,456445908966446	0,425684804818015	0,670337535841122	0,928577821989221	CENPC	NC
0,715300464912851	0,770873752839427	1,63820211031194	0,470560834946454	0,637954381498461	NA	CENPCP1	NC
44,8430380008646	0,80037947400848	0,664024233979538	1,2053467826193	0,228069456506726	0,726218797277097	CENPE	NC
102,447373165508	0,794049401378517	0,496708558430719	1,59862234684903	0,109904541256362	0,58857969201754	CENPF	NC
4,01859686821847	0,000891501572662176	0,904974826697276	0,000985112012359205	0,999213994461806	0,999742438718065	CENPH	NC
2,88412287706924	2,98897172332932	1,14169278632909	2,61801752548497	0,00884422626767298	0,229955986723392	CENPI	NC
41,1567358686603	0,250328566326493	0,471807004756375	0,530574077542054	0,595713963050987	0,905340755357006	CENPJ	NC
15,808277855398	0,472028761310399	0,530290490758488	0,890132426540864	0,373394783197474	0,811063164575653	CENPK	NC
8,93751547809907	0,0887564117991545	0,504814870837984	0,175819725064399	0,860435572671675	0,975534398282758	CENPL	NC
2,68208051600758	1,86239566025198	1,12858564124976	1,65020322090011	0,0989013782953939	0,569908544019532	CENPM	NC
6,423196357438	0,474087376866249	0,804488458188066	0,589302894331171	0,555658103635893	0,890151918803607	CENPN	NC
15,1109674699627	0,754381267404078	0,632930848520646	1,19188576314032	0,233306041264902	0,729207961932111	CENPO	NC
13,0616953357124	-0,455573144290903	0,433071906808437	-1,05195727806103	0,292819150848468	0,76846734294418	CENPP	NC
7,63919091144626	-0,25464587177788	0,520877488618095	-0,488878627589501	0,624927627576074	0,917177099411462	CENPQ	NC
56,6667675218095	0,196248894551318	0,454925648150591	0,431386744953002	0,66618718621577	0,926994663626441	CENPT	NC
19,5051633599619	-0,288293675148324	0,699924428134595	-0,41189257519797	0,680418163117821	0,931579389857924	CENPU	NC
0,707312899385642	0,690251798656125	1,94188290005957	0,355454903400688	0,722248823721628	NA	CENPUP2	NC
4,78526946830199	-0,662803613435102	0,771071367121198	-0,859587895099367	0,390016250017851	0,82213735324996	CENPV	NC
